"GEO_ID","NAME","S1901_C01_001E","S1901_C01_001M","S1901_C02_001E","S1901_C02_001M","S1901_C03_001E","S1901_C03_001M","S1901_C04_001E","S1901_C04_001M","S1901_C01_002E","S1901_C01_002M","S1901_C02_002E","S1901_C02_002M","S1901_C03_002E","S1901_C03_002M","S1901_C04_002E","S1901_C04_002M","S1901_C01_003E","S1901_C01_003M","S1901_C02_003E","S1901_C02_003M","S1901_C03_003E","S1901_C03_003M","S1901_C04_003E","S1901_C04_003M","S1901_C01_004E","S1901_C01_004M","S1901_C02_004E","S1901_C02_004M","S1901_C03_004E","S1901_C03_004M","S1901_C04_004E","S1901_C04_004M","S1901_C01_005E","S1901_C01_005M","S1901_C02_005E","S1901_C02_005M","S1901_C03_005E","S1901_C03_005M","S1901_C04_005E","S1901_C04_005M","S1901_C01_006E","S1901_C01_006M","S1901_C02_006E","S1901_C02_006M","S1901_C03_006E","S1901_C03_006M","S1901_C04_006E","S1901_C04_006M","S1901_C01_007E","S1901_C01_007M","S1901_C02_007E","S1901_C02_007M","S1901_C03_007E","S1901_C03_007M","S1901_C04_007E","S1901_C04_007M","S1901_C01_008E","S1901_C01_008M","S1901_C02_008E","S1901_C02_008M","S1901_C03_008E","S1901_C03_008M","S1901_C04_008E","S1901_C04_008M","S1901_C01_009E","S1901_C01_009M","S1901_C02_009E","S1901_C02_009M","S1901_C03_009E","S1901_C03_009M","S1901_C04_009E","S1901_C04_009M","S1901_C01_010E","S1901_C01_010M","S1901_C02_010E","S1901_C02_010M","S1901_C03_010E","S1901_C03_010M","S1901_C04_010E","S1901_C04_010M","S1901_C01_011E","S1901_C01_011M","S1901_C02_011E","S1901_C02_011M","S1901_C03_011E","S1901_C03_011M","S1901_C04_011E","S1901_C04_011M","S1901_C01_012E","S1901_C01_012M","S1901_C02_012E","S1901_C02_012M","S1901_C03_012E","S1901_C03_012M","S1901_C04_012E","S1901_C04_012M","S1901_C01_013E","S1901_C01_013M","S1901_C02_013E","S1901_C02_013M","S1901_C03_013E","S1901_C03_013M","S1901_C04_013E","S1901_C04_013M","S1901_C01_014E","S1901_C01_014M","S1901_C02_014E","S1901_C02_014M","S1901_C03_014E","S1901_C03_014M","S1901_C04_014E","S1901_C04_014M","S1901_C01_015E","S1901_C01_015M","S1901_C02_015E","S1901_C02_015M","S1901_C03_015E","S1901_C03_015M","S1901_C04_015E","S1901_C04_015M","S1901_C01_016E","S1901_C01_016M","S1901_C02_016E","S1901_C02_016M","S1901_C03_016E","S1901_C03_016M","S1901_C04_016E","S1901_C04_016M"
"1400000US47157021741","Census Tract 217.41, Shelby County, Tennessee","2766","123","1817","207","806","177","949","223","5.1","3.6","5.3","5.3","2.1","3.3","6.8","6.5","5.1","3.8","3.1","3.5","0.0","4.2","8.9","8.5","13.3","5.9","15.7","7.9","22.7","12.6","10.6","8.8","18.6","6.4","18.0","8.5","19.6","14.1","19.7","12.7","23.8","7.4","21.2","10.2","14.5","10.4","26.7","13.7","14.3","6.2","20.5","9.4","16.9","9.8","7.6","6.6","7.6","4.9","5.6","4.1","6.8","6.6","11.3","12.2","9.7","6.1","6.6","3.6","11.5","7.8","8.4","8.3","1.7","2.0","2.6","3.1","5.8","7.1","0.0","3.6","0.9","1.4","1.3","2.1","0.0","4.2","0.0","3.6","40048","3392","40904","5062","40445","12580","36512","7644","52384","8302","54394","11384","N","N","44456","10555","36.5","(X)","(X)","(X)","(X)","(X)","(X)","(X)","(X)","(X)","37.9","(X)","(X)","(X)","(X)","(X)","(X)","(X)","(X)","(X)","(X)","(X)","33.9","(X)"
"1400000US47157021744","Census Tract 217.44, Shelby County, Tennessee","2033","77","1433","143","1016","147","600","142","5.2","3.3","1.5","1.8","0.0","3.4","15.8","10.4","3.0","2.0","1.6","1.8","0.0","3.4","6.2","4.8","7.0","4.4","1.9","1.7","1.7","1.9","20.8","12.8","7.6","5.2","8.2","7.1","4.7","7.6","9.8","7.6","21.9","6.3","19.5","6.3","17.1","7.7","22.3","13.3","20.7","6.4","21.5","8.0","20.0","8.7","18.8","11.1","14.6","4.2","21.4","6.5","22.2","7.5","3.7","3.6","16.7","5.9","20.4","6.8","28.7","9.2","2.5","3.0","2.8","2.3","3.9","3.4","5.5","4.8","0.0","5.7","0.6","1.0","0.0","2.4","0.0","3.4","0.0","5.7","58125","8383","69612","9241","81739","9560","29722","14374","65703","5790","75289","6309","N","N","35326","7022","38.8","(X)","(X)","(X)","(X)","(X)","(X)","(X)","(X)","(X)","33.1","(X)","(X)","(X)","(X)","(X)","(X)","(X)","(X)","(X)","(X)","(X)","40.8","(X)"
"1400000US47157021745","Census Tract 217.45, Shelby County, Tennessee","2553","152","1915","190","1414","195","638","182","4.6","4.0","0.4","0.7","0.6","1.0","17.1","14.5","1.2","1.3","0.0","1.8","0.0","2.4","4.9","4.8","1.6","1.7","0.8","1.3","0.0","2.4","6.3","6.9","10.1","5.7","7.9","5.7","0.6","1.1","19.0","15.5","12.9","6.1","11.5","7.0","6.9","7.3","18.7","12.8","15.4","6.0","16.2","6.9","15.0","9.0","6.6","6.2","16.9","6.6","17.4","7.5","20.4","9.8","20.2","14.1","29.7","7.8","35.5","9.8","45.7","11.4","7.4","7.9","7.7","4.7","10.2","6.0","10.9","7.0","0.0","5.3","0.0","1.4","0.0","1.8","0.0","2.4","0.0","5.3","77489","6782","90313","25543","106304","8691","37750","21574","81933","7791","92642","8844","N","N","45313","11242","56.2","(X)","(X)","(X)","(X)","(X)","(X)","(X)","(X)","(X)","63.1","(X)","(X)","(X)","(X)","(X)","(X)","(X)","(X)","(X)","(X)","(X)","32.8","(X)"
"1400000US47157021746","Census Tract 217.46, Shelby County, Tennessee","1931","107","1236","168","540","126","695","170","2.0","2.5","2.4","3.8","0.0","6.3","1.2","2.0","4.9","4.6","7.7","7.3","0.0","6.3","5.5","4.9","10.3","6.4","4.0","4.1","0.0","6.3","21.6","15.1","14.3","6.0","10.4","7.1","4.3","5.2","17.7","10.0","26.9","8.4","23.2","9.9","9.8","9.9","35.0","14.9","15.9","6.6","20.5","9.7","19.8","12.7","8.5","5.0","13.7","6.0","13.7","7.1","31.3","13.6","9.2","10.8","9.3","4.6","14.5","7.0","26.5","12.8","0.0","4.9","2.3","1.8","3.6","3.0","8.3","7.1","0.0","4.9","0.5","0.9","0.0","2.8","0.0","6.3","1.4","2.5","45729","6201","52857","8583","93919","5507","36228","5294","60875","10133","63583","8002","N","N","52705","24909","32.5","(X)","(X)","(X)","(X)","(X)","(X)","(X)","(X)","(X)","31.3","(X)","(X)","(X)","(X)","(X)","(X)","(X)","(X)","(X)","(X)","(X)","34.5","(X)"
"1400000US47157021747","Census Tract 217.47, Shelby County, Tennessee","1261","93","880","117","370","89","381","106","7.5","5.2","6.1","6.5","0.0","9.0","10.5","8.4","2.4","3.5","0.0","3.9","0.0","9.0","7.9","11.9","9.8","5.2","15.0","8.1","3.5","5.7","6.8","6.2","8.7","5.5","4.7","4.0","0.0","9.0","19.7","15.5","22.7","7.4","16.6","7.5","7.8","7.4","37.8","17.3","18.7","7.5","21.9","9.7","21.1","13.1","7.1","5.3","15.3","6.5","20.2","9.1","34.1","15.6","2.9","4.2","11.0","5.9","9.9","7.3","21.1","16.9","7.3","6.7","1.7","1.7","2.4","2.4","5.7","5.8","0.0","8.8","2.2","3.1","3.2","4.4","6.8","9.8","0.0","8.8","48393","8049","54722","6147","86000","16284","36318","10086","58785","7182","63729","9282","N","N","39810","8425","43.2","(X)","(X)","(X)","(X)","(X)","(X)","(X)","(X)","(X)","44.7","(X)","(X)","(X)","(X)","(X)","(X)","(X)","(X)","(X)","(X)","(X)","29.9","(X)"
"1400000US47157021751","Census Tract 217.51, Shelby County, Tennessee","2251","138","1716","171","1046","190","535","175","0.6","1.0","0.8","1.4","1.3","2.2","0.0","6.3","3.9","3.8","4.3","4.7","0.0","3.3","2.8","4.6","3.6","2.7","2.3","2.8","0.0","3.3","7.9","7.4","6.7","4.4","5.9","4.7","4.6","3.6","17.4","15.9","11.7","5.9","13.6","6.8","3.9","5.0","10.1","12.9","22.9","7.2","13.8","6.0","9.9","6.2","44.7","20.1","13.2","4.9","17.7","7.8","16.6","8.3","11.4","13.9","26.1","6.9","27.4","8.8","40.2","11.0","5.8","6.7","7.5","3.5","9.4","4.4","15.4","7.5","0.0","6.3","3.7","2.3","4.8","3.1","7.9","5.0","0.0","6.3","77779","12520","84067","14936","112321","17702","57815","10642","85908","7194","91516","9030","N","N","54927","8101","35.1","(X)","(X)","(X)","(X)","(X)","(X)","(X)","(X)","(X)","38.1","(X)","(X)","(X)","(X)","(X)","(X)","(X)","(X)","(X)","(X)","(X)","25.8","(X)"
"1400000US47157021752","Census Tract 217.52, Shelby County, Tennessee","1750","72","1169","157","801","152","581","170","3.9","3.9","3.2","4.0","3.5","5.6","5.5","8.3","5.9","3.9","6.0","5.6","0.0","4.3","5.7","6.7","3.4","2.5","3.8","3.3","4.0","4.2","2.4","4.2","11.2","5.2","6.2","5.0","3.7","6.1","21.2","13.2","10.1","5.5","10.4","7.1","10.5","9.5","12.0","10.8","23.0","7.6","15.6","8.0","14.2","9.4","37.9","16.7","19.9","7.8","23.4","8.6","23.3","10.0","13.9","12.0","15.8","5.7","21.3","7.6","28.5","10.6","1.4","2.1","6.2","3.8","9.3","5.8","11.0","7.8","0.0","5.8","0.6","0.9","0.9","1.3","1.2","1.9","0.0","5.8","61526","9107","77973","5671","92614","24531","51005","11210","70075","6477","80089","8157","N","N","48416","8275","34.1","(X)","(X)","(X)","(X)","(X)","(X)","(X)","(X)","(X)","29.9","(X)","(X)","(X)","(X)","(X)","(X)","(X)","(X)","(X)","(X)","(X)","42.7","(X)"
"1400000US47157021753","Census Tract 217.53, Shelby County, Tennessee","1074","71","800","125","475","126","274","108","1.0","1.5","1.4","2.1","0.0","7.1","0.0","12.0","2.6","3.9","3.5","5.1","5.9","8.5","0.0","12.0","4.0","3.0","2.0","2.6","1.5","2.6","9.9","9.1","5.5","5.4","7.4","7.1","8.4","11.1","0.0","12.0","15.9","6.5","12.8","7.3","6.1","6.4","25.2","15.2","32.4","9.6","30.3","11.2","18.3","11.4","38.7","15.7","22.4","9.7","29.0","11.9","38.7","16.3","3.3","5.1","13.8","7.8","10.6","7.8","15.8","11.6","23.0","18.4","2.3","3.7","3.1","4.9","5.3","8.2","0.0","12.0","0.0","3.2","0.0","4.3","0.0","7.1","0.0","12.0","68806","4016","69692","7717","79542","5072","63148","12487","69396","7242","70280","7776","N","N","66248","14759","48.7","(X)","(X)","(X)","(X)","(X)","(X)","(X)","(X)","(X)","50.5","(X)","(X)","(X)","(X)","(X)","(X)","(X)","(X)","(X)","(X)","(X)","34.3","(X)"
"1400000US47157021754","Census Tract 217.54, Shelby County, Tennessee","1556","100","961","140","600","106","595","141","6.3","5.4","7.2","5.9","4.0","6.3","8.2","10.0","1.3","2.1","0.0","3.6","0.0","5.7","0.0","5.7","10.7","6.3","4.6","4.5","2.7","3.9","25.4","14.8","12.7","6.3","9.8","8.5","0.0","5.7","18.2","11.7","14.7","6.9","10.8","6.1","7.8","6.5","18.3","13.8","22.3","8.2","23.4","11.5","28.3","15.9","17.8","11.1","14.7","6.8","18.6","10.0","17.7","11.4","8.4","9.1","12.0","6.6","17.2","9.7","26.0","15.0","3.7","5.4","5.2","5.0","8.4","7.8","13.5","12.3","0.0","5.7","0.0","2.2","0.0","3.6","0.0","5.7","0.0","5.7","53670","10932","67741","7573","84420","18399","32981","8673","62227","7667","73668","9729","N","N","41524","7583","38.9","(X)","(X)","(X)","(X)","(X)","(X)","(X)","(X)","(X)","41.1","(X)","(X)","(X)","(X)","(X)","(X)","(X)","(X)","(X)","(X)","(X)","32.1","(X)"
"1400000US47157021900","Census Tract 219, Shelby County, Tennessee","1801","122","1313","161","519","108","488","108","8.3","5.1","4.0","3.8","0.0","6.5","22.1","14.6","12.7","5.8","16.8","8.9","4.8","7.0","8.4","6.4","9.2","4.7","8.0","5.5","9.1","11.4","12.3","9.5","9.2","4.1","5.6","3.9","1.7","3.1","21.5","11.5","28.1","6.9","28.6","8.7","32.6","13.6","24.2","11.6","16.1","4.8","16.2","5.9","14.6","10.6","6.8","5.2","9.5","3.8","11.3","4.6","13.1","8.4","4.7","7.2","5.0","3.3","6.9","4.5","17.3","10.8","0.0","6.9","1.6","2.4","2.1","3.3","5.4","8.3","0.0","6.9","0.4","0.7","0.5","0.9","1.3","2.3","0.0","6.9","43095","3166","44896","4513","62663","33914","30061","9517","46198","5114","50823","7613","N","N","29693","6284","46.1","(X)","(X)","(X)","(X)","(X)","(X)","(X)","(X)","(X)","47.4","(X)","(X)","(X)","(X)","(X)","(X)","(X)","(X)","(X)","(X)","(X)","42.8","(X)"
"1400000US47157022022","Census Tract 220.22, Shelby County, Tennessee","1300","188","818","169","230","95","482","123","17.3","6.1","14.8","7.9","10.9","17.0","21.6","11.3","13.0","5.8","12.1","7.0","8.3","12.5","18.5","12.0","21.6","7.3","27.4","10.6","12.6","14.6","26.1","11.1","11.2","5.8","9.3","6.2","12.6","16.3","10.6","9.3","15.4","6.9","6.0","6.7","0.0","14.1","17.0","12.2","12.6","6.3","16.4","8.5","35.2","22.5","6.2","7.4","4.5","4.5","7.2","7.1","0.0","14.1","0.0","7.0","0.7","1.1","1.1","1.8","0.0","14.1","0.0","7.0","3.6","3.6","5.7","5.8","20.4","19.9","0.0","7.0","0.0","2.7","0.0","4.2","0.0","14.1","0.0","7.0","24247","5695","23920","4420","53293","37792","18654","7176","35452","6733","40589","10090","N","N","22927","5126","50.8","(X)","(X)","(X)","(X)","(X)","(X)","(X)","(X)","(X)","51.7","(X)","(X)","(X)","(X)","(X)","(X)","(X)","(X)","(X)","(X)","(X)","43.4","(X)"
"1400000US47157022023","Census Tract 220.23, Shelby County, Tennessee","635","74","365","65","170","57","270","67","12.6","6.1","7.9","7.4","2.9","4.3","18.9","11.1","6.9","5.4","8.5","7.7","0.0","18.5","4.8","5.3","15.0","6.6","6.8","6.0","5.9","8.3","25.9","12.2","6.8","5.7","13.7","10.4","11.2","9.9","2.2","3.2","20.2","8.3","20.0","11.5","24.7","19.6","15.6","12.5","17.2","8.0","13.4","8.0","11.2","10.1","22.2","13.0","5.0","3.2","8.8","5.6","14.1","10.5","0.0","12.1","13.1","5.3","19.5","9.2","27.1","16.4","4.4","4.6","2.5","3.9","0.0","9.1","0.0","18.5","5.9","9.1","0.8","1.2","1.4","2.1","2.9","4.5","0.0","12.1","42723","5602","43917","7451","51500","38137","30417","28486","67892","28072","84570","47348","N","N","44695","15242","47.9","(X)","(X)","(X)","(X)","(X)","(X)","(X)","(X)","(X)","56.7","(X)","(X)","(X)","(X)","(X)","(X)","(X)","(X)","(X)","(X)","(X)","35.9","(X)"
"1400000US47157022024","Census Tract 220.24, Shelby County, Tennessee","1256","97","822","116","416","111","434","118","7.2","5.9","8.0","6.5","0.0","8.1","12.4","10.7","6.3","4.0","6.0","4.8","0.0","8.1","6.9","6.7","7.1","4.4","6.4","4.2","6.5","5.7","8.3","10.1","12.7","6.4","11.4","6.5","14.2","9.7","15.0","12.5","17.6","6.4","14.4","8.0","10.1","8.5","16.8","11.5","22.4","7.3","34.3","9.9","41.1","12.4","9.7","8.9","11.5","5.8","7.2","4.2","9.9","7.4","14.5","11.7","9.4","5.0","6.1","4.5","9.9","7.5","10.8","10.0","2.9","2.8","4.5","4.1","7.0","7.7","0.0","7.7","3.0","3.2","1.7","2.1","1.4","2.3","5.5","8.4","49667","12694","55234","9774","64375","11967","45147","13425","62176","8327","60462","8200","N","N","59013","17568","39.6","(X)","(X)","(X)","(X)","(X)","(X)","(X)","(X)","(X)","41.6","(X)","(X)","(X)","(X)","(X)","(X)","(X)","(X)","(X)","(X)","(X)","35.9","(X)"
"1400000US47157022111","Census Tract 221.11, Shelby County, Tennessee","2148","159","1141","230","458","162","1007","283","12.9","5.3","9.6","6.7","0.0","7.4","19.6","11.1","12.3","7.2","6.8","7.8","0.0","7.4","18.5","11.5","12.7","5.4","11.2","7.8","0.0","7.4","11.6","9.3","14.5","7.8","14.4","11.0","14.0","15.4","14.7","10.7","10.0","6.4","9.8","7.6","7.4","10.0","13.3","10.6","24.3","9.0","36.5","12.6","54.8","19.1","7.2","6.0","12.3","8.5","9.8","7.7","19.2","15.7","15.1","14.2","1.0","1.6","1.8","3.0","4.6","7.5","0.0","3.4","0.0","1.6","0.0","3.0","0.0","7.4","0.0","3.4","0.0","1.6","0.0","3.0","0.0","7.4","0.0","3.4","33344","9057","44257","23147","64534","5129","25337","15130","40514","5225","46937","6803","N","N","32098","8280","37.1","(X)","(X)","(X)","(X)","(X)","(X)","(X)","(X)","(X)","46.2","(X)","(X)","(X)","(X)","(X)","(X)","(X)","(X)","(X)","(X)","(X)","26.8","(X)"
"1400000US47157022112","Census Tract 221.12, Shelby County, Tennessee","2430","172","1467","208","548","159","963","182","7.8","4.3","5.3","5.3","0.0","6.2","13.1","8.2","14.7","6.4","17.2","8.7","3.3","5.3","9.4","9.2","19.7","6.5","14.2","8.6","9.9","10.9","32.6","12.3","12.6","5.3","9.7","6.5","0.0","6.2","16.9","9.2","17.7","7.6","19.3","8.8","31.9","18.3","14.2","9.2","18.1","6.5","19.8","8.8","29.7","18.3","11.9","8.0","5.8","4.1","8.4","6.2","14.8","13.4","1.8","2.9","3.7","2.5","6.1","4.3","10.4","9.9","0.0","3.6","0.0","1.4","0.0","2.4","0.0","6.2","0.0","3.6","0.0","1.4","0.0","2.4","0.0","6.2","0.0","3.6","31115","6890","37384","8118","54231","16142","23305","4120","37818","4011","43290","6279","N","N","27676","4307","38.9","(X)","(X)","(X)","(X)","(X)","(X)","(X)","(X)","(X)","48.3","(X)","(X)","(X)","(X)","(X)","(X)","(X)","(X)","(X)","(X)","(X)","24.7","(X)"
"1400000US47157022121","Census Tract 221.21, Shelby County, Tennessee","1621","89","1093","130","692","149","528","116","13.7","5.9","3.2","3.8","0.0","4.9","35.4","13.4","5.4","4.2","4.6","4.2","0.0","4.9","7.2","7.8","4.7","2.7","4.6","3.7","1.4","2.2","8.5","6.3","2.2","2.0","3.8","3.1","0.0","4.9","2.1","3.2","10.6","5.3","9.1","5.8","10.0","8.4","10.6","9.2","20.6","5.6","20.0","7.3","15.2","8.1","17.8","8.8","19.1","5.8","21.4","6.9","25.7","10.2","14.4","10.9","17.1","6.0","23.4","8.0","32.2","11.6","4.0","4.8","6.6","3.9","9.8","5.7","15.5","8.8","0.0","6.4","0.0","2.1","0.0","3.1","0.0","4.9","0.0","6.4","64521","11550","79620","7729","96591","14685","-","**","67496","6806","80663","8451","N","N","37625","8288","43.4","(X)","(X)","(X)","(X)","(X)","(X)","(X)","(X)","(X)","43.1","(X)","(X)","(X)","(X)","(X)","(X)","(X)","(X)","(X)","(X)","(X)","43.9","(X)"
"1400000US47157022122","Census Tract 221.22, Shelby County, Tennessee","1533","149","990","142","452","119","543","130","10.8","5.3","8.3","5.8","7.1","8.5","15.3","10.2","8.0","5.5","6.9","6.5","0.0","7.4","12.3","10.3","15.8","5.7","9.2","6.0","0.0","7.4","32.8","13.9","9.8","5.5","6.2","5.0","4.9","5.7","11.4","8.3","8.5","4.7","10.4","6.5","9.3","7.7","5.2","5.6","25.2","7.5","29.2","10.4","32.7","16.5","17.9","11.2","13.1","6.1","16.4","8.8","25.4","15.4","5.2","8.3","7.0","4.6","10.8","7.0","14.6","10.4","0.0","6.2","1.2","1.0","1.8","1.5","4.0","3.2","0.0","6.2","0.6","0.9","0.9","1.4","2.0","3.2","0.0","6.2","45810","11953","56591","6921","66818","18831","23091","3571","50238","5703","60492","7859","N","N","29579","6984","47.6","(X)","(X)","(X)","(X)","(X)","(X)","(X)","(X)","(X)","47.1","(X)","(X)","(X)","(X)","(X)","(X)","(X)","(X)","(X)","(X)","(X)","48.4","(X)"
"1400000US47157022130","Census Tract 221.30, Shelby County, Tennessee","1980","113","1176","154","580","135","804","160","5.2","4.1","1.7","2.2","1.0","2.5","10.3","9.2","7.5","4.5","11.4","7.0","2.1","3.7","1.9","3.1","10.5","5.2","7.4","5.0","3.8","5.8","15.0","10.1","13.1","6.2","11.6","7.1","8.6","9.1","19.3","11.8","17.6","7.1","16.2","8.8","15.9","11.9","19.5","10.9","23.9","7.5","20.3","8.1","21.4","11.9","25.2","13.4","9.5","5.6","11.3","7.5","16.9","12.6","6.8","7.7","9.4","4.7","15.9","7.2","24.8","13.2","0.0","4.3","1.6","1.7","2.6","2.8","2.6","4.0","0.0","4.3","1.6","1.8","1.4","2.2","2.9","4.4","1.9","3.2","46544","8942","50864","10434","62353","32960","39914","13592","68496","17982","74440","21953","N","N","58336","33664","43.7","(X)","(X)","(X)","(X)","(X)","(X)","(X)","(X)","(X)","46.3","(X)","(X)","(X)","(X)","(X)","(X)","(X)","(X)","(X)","(X)","(X)","35.9","(X)"
"1400000US47157022210","Census Tract 222.10, Shelby County, Tennessee","1473","101","1074","123","359","107","399","101","13.5","4.9","10.5","6.1","0.0","9.3","21.6","12.5","10.5","5.5","12.9","7.2","12.0","12.4","3.8","4.3","14.5","5.9","11.1","5.7","5.0","5.2","25.3","13.6","13.8","5.2","14.9","6.0","24.2","11.7","16.3","12.6","21.3","7.0","23.5","9.1","30.4","15.6","11.3","11.1","14.3","6.6","13.4","7.0","11.4","9.6","17.5","13.8","6.4","4.1","5.9","4.9","15.0","13.8","4.3","4.7","1.7","1.5","2.3","2.1","0.0","9.3","0.0","8.4","0.0","2.3","0.0","3.2","0.0","9.3","0.0","8.4","4.0","3.5","5.5","4.8","1.9","3.3","0.0","8.4","33853","6775","35833","8509","39395","13351","24855","7884","44122","8129","48460","10729","N","N","30322","7541","47.7","(X)","(X)","(X)","(X)","(X)","(X)","(X)","(X)","(X)","48.1","(X)","(X)","(X)","(X)","(X)","(X)","(X)","(X)","(X)","(X)","(X)","44.6","(X)"
"1400000US47157022220","Census Tract 222.20, Shelby County, Tennessee","1346","123","643","151","186","83","703","147","8.0","4.8","8.7","8.8","2.7","4.4","11.7","8.0","22.7","8.1","11.5","8.1","4.3","6.8","32.9","12.9","20.3","8.3","15.7","10.4","22.0","24.4","20.2","11.5","11.4","6.0","9.8","10.2","9.7","15.7","13.9","10.3","17.8","7.5","18.4","10.8","5.4","7.3","16.2","9.5","7.7","5.6","11.5","9.4","28.5","28.0","4.1","6.5","8.9","5.8","17.6","11.4","17.2","17.5","1.0","2.0","2.5","2.8","5.3","5.9","4.8","7.4","0.0","4.9","0.7","1.2","1.6","2.4","5.4","8.4","0.0","4.9","0.0","2.6","0.0","5.3","0.0","17.1","0.0","4.9","24145","6333","37535","13182","63269","38051","16250","3393","34146","5536","46917","9499","N","N","21649","4187","66.4","(X)","(X)","(X)","(X)","(X)","(X)","(X)","(X)","(X)","76.2","(X)","(X)","(X)","(X)","(X)","(X)","(X)","(X)","(X)","(X)","(X)","57.5","(X)"
"1400000US47157022310","Census Tract 223.10, Shelby County, Tennessee","2061","150","1403","178","486","181","658","185","15.7","7.6","7.3","4.9","7.4","8.6","33.7","15.4","15.6","6.0","9.8","5.7","2.1","3.5","28.0","13.1","19.9","8.3","19.7","10.9","21.0","19.0","25.4","13.6","17.4","6.7","23.4","9.7","24.1","19.2","4.4","5.8","9.7","6.4","9.5","6.7","6.4","6.5","5.2","8.2","9.1","5.4","11.8","7.7","15.8","12.1","3.3","5.1","6.1","4.1","9.0","6.2","12.1","13.8","0.0","5.2","3.7","3.5","5.5","5.2","8.2","10.8","0.0","5.2","0.7","1.1","1.0","1.7","2.9","4.9","0.0","5.2","2.1","3.1","3.1","4.6","0.0","6.9","0.0","5.2","24004","7058","30683","4297","31985","27277","12306","2601","40184","12483","51181","17166","N","N","15428","4449","55.6","(X)","(X)","(X)","(X)","(X)","(X)","(X)","(X)","(X)","55.7","(X)","(X)","(X)","(X)","(X)","(X)","(X)","(X)","(X)","(X)","(X)","50.3","(X)"
"1400000US47157022321","Census Tract 223.21, Shelby County, Tennessee","1384","110","839","121","516","101","545","116","13.6","6.5","8.9","6.7","0.0","6.6","20.7","12.2","8.3","5.1","6.8","5.4","4.3","6.8","10.6","9.9","11.8","5.6","3.6","3.6","3.5","3.9","24.6","11.4","17.7","7.6","16.3","8.6","14.0","9.5","19.8","12.3","19.7","6.2","22.1","7.8","24.4","9.7","16.1","8.9","11.5","5.1","17.9","8.5","17.4","11.2","3.3","3.6","5.4","3.0","7.9","4.6","11.2","6.8","1.7","2.5","9.6","4.9","13.7","7.7","20.5","11.8","1.7","2.7","2.3","2.9","2.9","4.6","4.7","7.4","1.5","2.4","0.0","2.5","0.0","4.1","0.0","6.6","0.0","6.2","34180","4907","45609","6271","57500","26228","22031","6203","43998","5794","54422","8258","N","N","26725","5884","52.2","(X)","(X)","(X)","(X)","(X)","(X)","(X)","(X)","(X)","63.2","(X)","(X)","(X)","(X)","(X)","(X)","(X)","(X)","(X)","(X)","(X)","35.2","(X)"
"1400000US47157022322","Census Tract 223.22, Shelby County, Tennessee","1651","91","1100","153","540","129","551","145","7.1","4.5","6.5","5.1","3.7","4.1","10.3","8.5","8.7","4.9","1.8","2.1","1.9","3.0","22.5","12.8","13.9","4.9","15.8","7.5","11.5","6.8","16.2","8.9","14.8","7.0","8.2","5.6","7.2","6.0","22.0","13.3","12.0","5.3","17.1","7.7","7.6","6.0","1.8","3.0","15.4","6.7","18.8","9.2","15.4","10.4","8.7","5.4","14.7","6.3","17.5","7.4","30.0","12.4","7.3","8.9","12.1","7.0","12.5","8.1","18.9","12.6","11.3","12.0","1.3","1.4","1.9","2.0","3.9","4.3","0.0","6.2","0.0","2.1","0.0","3.1","0.0","6.3","0.0","6.2","43570","10296","50216","8787","75735","19120","25218","6466","52677","7322","57848","8260","N","N","39826","14135","63.8","(X)","(X)","(X)","(X)","(X)","(X)","(X)","(X)","(X)","64.3","(X)","(X)","(X)","(X)","(X)","(X)","(X)","(X)","(X)","(X)","(X)","61.2","(X)"
"1400000US47157022330","Census Tract 223.30, Shelby County, Tennessee","1767","100","1328","144","566","139","439","123","7.2","4.0","5.2","5.2","0.0","6.0","22.8","13.9","6.1","3.2","5.9","4.1","2.5","3.5","10.0","9.5","16.8","5.8","13.0","5.9","6.9","6.5","31.0","12.4","14.8","7.0","20.0","9.3","6.9","5.3","3.2","4.1","19.4","6.1","17.3","7.2","19.8","12.2","17.8","12.2","19.9","5.9","20.5","6.8","27.7","12.0","6.8","8.2","5.4","4.4","6.3","5.7","14.7","12.5","2.5","4.0","7.9","4.9","8.5","5.8","13.8","10.6","5.9","9.3","2.5","3.5","3.3","4.6","7.8","10.4","0.0","7.7","0.0","2.0","0.0","2.6","0.0","6.0","0.0","7.7","37776","3805","38732","4584","57031","7516","19338","4218","47253","7219","50092","8959","N","N","30388","11232","55.9","(X)","(X)","(X)","(X)","(X)","(X)","(X)","(X)","(X)","57.8","(X)","(X)","(X)","(X)","(X)","(X)","(X)","(X)","(X)","(X)","(X)","49.9","(X)"
